,0,1,2
0,0.004615170479742764,1.185407271102655,0.15377648513485365
1,0.0034996348551544214,2.9453488411844457,0.23340280905777813
2,0.017529555636959356,1.863920048043771,0.5734271389542198
3,0.007494313160287318,2.9985588519896242,0.32522317925660305
4,0.007208225040188745,2.6133024378726377,0.28903228738603315
5,0.0036437729173360565,0.75,0.1536054133737357
6,0.004879895868037286,0.75,0.16069369142532544
7,0.0024541891612209804,1.2753844071228182,0.40882869479364303
8,0.0040190353531230445,0.75,0.15130453562573726
9,0.001,0.75,0.6513861021252201
10,0.004184515296436115,0.75,0.15947341608114524
11,0.005035185835936906,2.509313637250856,0.14767420182541152
12,0.025,3.0,0.6488798364610597
13,0.005552619135738077,3.0,0.19273948558386672
14,0.004685317438092118,2.731652589022352,0.13663855889444576
15,0.01234494348291796,0.75,0.33107566336577865
16,0.021136764636334557,0.75,0.5196010043355361
17,0.01024229435598472,0.75,0.18202780719110737
18,0.010664438993698379,3.0,0.48764341206674056
19,0.00897538018500036,0.75,0.19750435414385858
20,0.006102298616788143,0.75,0.1577989124846928
21,0.0043941324648302926,2.2607888331196593,0.1423502843087281
22,0.007285874254271947,0.75,0.1847467272629827
23,0.004528225241613493,3.0,0.15334745618594942
24,0.014711508554986798,0.75,0.39951374074184687
25,0.005358118869980001,1.558109607571449,0.13268428975464558
26,0.004970938852941796,1.8766282622666821,0.11479922129836906
27,0.014455821126382433,3.0,0.5721740061221396
28,0.020675078631870486,3.0,0.616327671407357
29,0.025,0.75,0.5897178657712624
30,0.005759589503714437,1.6900735729592773,0.13961915128880742
31,0.004100046319990249,1.6906826855773676,0.1468911811508014
32,0.004942718360707438,1.9115467451049937,0.13099765824972354
33,0.019063475610681644,0.7720998890989833,0.5185636571715455
34,0.006336197958878644,1.4631151144418473,0.1512314154723584
35,0.009132339449104326,1.8444630217143123,0.3232611021252201
36,0.0053216726119235235,1.9675426525580129,0.12661082910790344
37,0.004736205786912201,1.918635593206622,0.11605482147049173
38,0.004766419421406469,2.010312763447641,0.11574818863575537
39,0.004831462562989129,1.777117434699332,0.11940280905777817
40,0.0010594172005294004,2.9856414855502917,0.6513861021252201
41,0.005373805610834192,1.360179929363066,0.1256881972405628
42,0.005045304526771481,1.736188584845042,0.12422271596791062
43,0.0111004056255503,0.7708859673626727,0.2226920350021766
44,0.0046694509406388935,2.0737676022839935,0.11061467359493116
45,0.022921147023249534,2.9522072197568208,0.6288297111477765
46,0.016387544828263975,0.7556128008912569,0.4176351966863172
47,0.004600781627063176,1.7190015448904923,0.11941975821032053
48,0.004536268744006422,2.1798453862676084,0.11857360212522006
49,0.004990594589302642,2.1267885065931917,0.12966608805557533
