,0,1,2
0,0.0032616441936687514,1.9123538250952514,0.15894504356656217
1,0.0035810296363525474,1.8732476614854283,0.16653490837777868
2,0.011876234243584007,1.9671538189077362,0.6046415278347359
3,0.004989757179959817,1.0271991700715943,0.19549637781444312
4,0.004984476522214409,2.5796004539471014,0.3541288933401847
5,0.002595976045484412,1.7354229549683957,0.16908436647661806
6,0.0036250280340095475,1.038156729031791,0.12978584794960402
7,0.003649977973513665,0.75,0.14645476263638782
8,0.001,3.0,0.6513861021252201
9,0.0032295415483300197,1.278551838878974,0.13243741417849506
10,0.015,0.75,0.5897178657712624
11,0.002232780947631185,0.75,0.174974019725412
12,0.003549273021379707,1.3308971779336676,0.13728251938364402
13,0.00795073874884146,0.75,0.2998367761260569
14,0.015,3.0,0.6363485081402577
15,0.0030808813187574355,1.0770324318472482,0.13262598331711267
16,0.008701044947286692,3.0,0.5679968966818723
17,0.001,0.75,0.6513861021252201
18,0.0027557016269720933,0.75,0.1393054133737357
19,0.006322185936727469,0.75,0.2032979545625047
20,0.0042383708340726235,0.75,0.1626606909911092
21,0.00982788695102815,0.75,0.4476953169267982
22,0.003219288249707243,0.75,0.12544413644557878
23,0.003237147463884469,0.75,0.14379107276738762
24,0.005590136563874894,0.75,0.198911989650224
25,0.0028880281499668314,3.0,0.19346711109926812
26,0.0029204344925885463,0.75,0.15942243242382467
27,0.0034818517751172475,0.75,0.1448958523881407
28,0.0070263191540713395,0.75,0.2402315932741645
29,0.003711022052630382,0.75,0.15249531354237844
30,0.01336261726325913,0.75,0.5872116001071019
31,0.0028771630232135685,0.75,0.14399881715066393
32,0.0029811917954928983,1.470272182086266,0.1280010544159523
33,0.002980287537330935,1.4492482160073377,0.1274825166923329
34,0.0029996635227027106,1.4330521916014956,0.12650098691606865
35,0.006740490694653048,3.0,0.5063465673657954
36,0.002945995139886159,1.4344847744830165,0.12975224378422445
37,0.003234985381769853,1.2289708273759348,0.12446070133221582
38,0.003616862369460754,3.0,0.2466088784084139
39,0.0032491302982155003,1.2284141049912825,0.15237989580082234
40,0.0029177403067354455,0.7538736665853133,0.1534358481563444
41,0.0028138969835523066,1.5648563282067698,0.13627899092126186
42,0.002737306189088128,1.5252965347799226,0.14637279856010663
43,0.004468265451893136,0.7785534341208209,0.15632303162904843
44,0.0030694829718708417,1.6641254159458905,0.15490717110763708
45,0.0033391929073796163,0.7515260626419197,0.16406170906424233
46,0.003931283206559773,0.759486247083094,0.18302591543849353
47,0.0028006248991036607,0.7621625650595195,0.13016425055446945
48,0.002871257367536753,0.7613998896651175,0.1518054133737357
49,0.0026180176083620615,1.5894587354114558,0.15398037414443028
