,0,1,2
0,0.0025434966146105544,2.6701183538822693,0.2359146672683295
1,0.002831940489804189,2.9739353560544015,0.3235411617486333
2,0.003499678175502151,1.2850364722529215,0.2318724152057845
3,0.003976914256331563,1.7740121813558622,0.36487003190087214
4,0.004659841188986394,0.9002611896657866,0.29369642524886397
5,0.004115783625258742,1.1401344563402296,0.3040460867050196
6,0.005045802125796085,2.62202257330292,0.5117668635440908
7,0.006536602655312129,1.606478732125542,0.5275936172742685
8,0.0024909816901852767,2.760822336898701,0.2543074079007666
9,0.006128934749520401,0.7856985275702417,0.3925583001906442
10,0.00165771840455437,1.4806201840367892,0.2556165633275974
11,0.002411285366214288,2.2877687680766403,0.21133983557850372
12,0.0029310039006660606,1.125113035170865,0.17861005794923757
13,0.0029230378349895,0.75,0.17298870883792405
14,0.0026857821036118676,0.75,0.17203176745619325
15,0.01,0.75,0.5897178657712624
16,0.0026099262452580646,1.220788036907937,0.20293990596205697
17,0.0030673998556834383,0.75,0.1566675687622069
18,0.001,3.0,0.6273861021252201
19,0.0032683072828994784,0.75,0.16541262708774357
20,0.001,0.75,0.4214192498259695
21,0.0021101819738314413,0.75,0.18929439529578757
22,0.008852451783098292,3.0,0.6413610394685785
23,0.0032153440913171047,0.75,0.17284849817139758
24,0.008031283842755506,0.75,0.5152247590079394
25,0.003446194137026651,0.75,0.19193927833946794
26,0.01,3.0,0.6388547738044181
27,0.0021879125111854314,1.519780815472459,0.17494242256337647
28,0.0030260356890678,0.75,0.15808001855450174
29,0.003036173511872048,0.75,0.17704768993596587
30,0.0024292799937138555,0.75,0.15667111187007293
31,0.00245377866456558,0.75,0.19419625294002746
32,0.0028780881779452983,0.75,0.1609559066084495
33,0.002052566866332062,0.75,0.1966361076374999
34,0.00231427711505884,1.4556559973120087,0.19277219942961635
35,0.002896410136566018,0.75,0.19125036836994813
36,0.0032256310241880184,0.75,0.17011439017413169
37,0.0027432640130202234,0.7530910226861309,0.1561663156293748
38,0.0027273874122484302,0.7510702042956332,0.1880932761999316
39,0.0035196871956817643,0.7564784012481341,0.16808500123227094
40,0.003216103715254336,0.75,0.1587181497601563
41,0.0032093098887556203,0.75,0.1529447989461912
42,0.002066222250604627,2.995842896481472,0.21994294615711446
43,0.005312098445322711,0.75,0.2925005534186804
44,0.0036729322079112584,0.7547365802316053,0.1787865454492074
45,0.002097948802036167,1.9568000109116732,0.21898333714199691
46,0.0032339530667129033,0.7681884123458886,0.15370974219053635
47,0.003251789397873251,0.75,0.19803720515589746
48,0.0022532571815041236,0.7521505478644711,0.18196957234610384
49,0.0036071492623690592,0.7563764067914022,0.16016217435427138
